X,Y,Z,sg[t/m3],tons [t],au[ppm],cu[%],profit [$]
0,165,60,2.27,283.33,0.00,0.00,-7083.33
0,165,65,2.27,283.33,0.00,0.00,-7083.33
0,165,70,0.99,123.31,0.00,0.00,-3082.73
0,170,0,2.27,283.33,0.00,0.00,-7083.33
0,170,5,2.27,283.33,0.00,0.00,-7083.33
0,170,10,2.27,283.33,0.00,0.00,-7083.33
0,170,15,2.27,283.33,0.00,0.00,-7083.33
0,170,20,2.27,283.33,0.00,0.00,-7083.33
0,170,25,2.27,283.33,0.00,0.00,-7083.33
0,170,30,2.27,283.33,0.00,0.00,-7083.33
0,170,35,2.27,283.33,0.00,0.00,-7083.33
0,170,40,2.27,283.33,0.00,0.00,-7083.33
0,170,45,2.27,283.33,0.00,0.00,-7083.33
0,170,50,2.27,283.33,0.00,0.00,-7083.33
0,170,55,2.27,283.33,0.00,0.00,-7083.33
0,170,60,2.27,283.33,0.00,0.00,-7083.33
0,170,65,2.27,283.33,0.00,0.00,-7083.33
0,170,70,1.03,129.08,0.00,0.00,-3227.05
0,175,0,2.27,283.33,0.00,0.00,-7083.33
0,175,5,2.27,283.33,0.00,0.00,-7083.33
0,175,10,2.27,283.33,0.00,0.00,-7083.33
0,175,15,2.27,283.33,0.00,0.00,-7083.33
0,175,20,2.27,283.33,0.00,0.00,-7083.33
0,175,25,2.27,283.33,0.00,0.00,-7083.33
0,175,30,2.27,283.33,0.00,0.00,-7083.33
0,175,35,2.27,283.33,0.00,0.00,-7083.33
0,175,40,2.27,283.33,0.00,0.00,-7083.33
0,175,45,2.27,283.33,0.00,0.00,-7083.33
0,175,50,2.27,283.33,0.00,0.00,-7083.33
0,175,55,2.27,283.33,0.00,0.00,-7083.33
0,175,60,2.27,283.33,0.00,0.00,-7083.33
0,175,65,2.27,283.33,0.00,0.00,-7083.33
0,175,70,1.08,134.54,0.00,0.00,-3363.49
0,180,0,2.27,283.33,0.00,0.00,-7083.33
0,180,5,2.27,283.33,0.00,0.00,-7083.33
0,180,10,2.27,283.33,0.00,0.00,-7083.33
0,180,15,2.27,283.33,0.00,0.00,-7083.33
0,180,20,2.27,283.33,0.00,0.00,-7083.33
0,180,25,2.27,283.33,0.00,0.00,-7083.33
0,180,30,2.27,283.33,0.00,0.00,-7083.33
0,180,35,2.27,283.33,0.00,0.00,-7083.33
0,180,40,2.27,283.33,0.00,0.00,-7083.33
0,180,45,2.27,283.33,0.00,0.00,-7083.33
0,180,50,2.27,283.33,0.00,0.00,-7083.33
0,180,55,2.27,283.33,0.00,0.00,-7083.33
0,180,60,2.27,283.33,0.00,0.00,-7083.33
0,180,65,2.27,283.33,0.00,0.00,-7083.33
0,180,70,1.14,142.36,0.00,0.00,-3559.05
0,185,0,2.27,283.33,0.00,0.00,-7083.33
0,185,5,2.27,283.33,0.00,0.00,-7083.33
0,185,10,2.27,283.33,0.00,0.00,-7083.33
0,185,15,2.27,283.33,0.00,0.00,-7083.33
0,185,20,2.27,283.33,0.00,0.00,-7083.33
0,185,25,2.27,283.33,0.00,0.00,-7083.33
0,185,30,2.27,283.33,0.00,0.00,-7083.33
0,185,35,2.27,283.33,0.00,0.00,-7083.33
0,185,40,2.27,283.33,0.00,0.00,-7083.33
0,185,45,2.27,283.33,0.00,0.00,-7083.33
0,185,50,2.27,283.33,0.00,0.00,-7083.33
0,185,55,2.27,283.33,0.00,0.00,-7083.33
0,185,60,2.27,283.33,0.00,0.00,-7083.33
0,185,65,2.27,283.33,0.00,0.00,-7083.33
0,185,70,1.17,146.71,0.00,0.00,-3667.71
0,190,0,2.27,283.33,0.00,0.00,-7083.33
0,190,5,2.27,283.33,0.00,0.00,-7083.33
0,190,10,2.27,283.33,0.00,0.00,-7083.33
0,190,15,2.27,283.33,0.00,0.00,-7083.33
0,190,20,2.27,283.33,0.00,0.00,-7083.33
0,190,25,2.27,283.33,0.00,0.00,-7083.33
0,190,30,2.27,283.33,0.00,0.00,-7083.33
0,190,35,2.27,283.33,0.00,0.00,-7083.33
0,190,40,2.27,283.33,0.00,0.00,-7083.33
0,190,45,2.27,283.33,0.00,0.00,-7083.33
0,190,50,2.27,283.33,0.00,0.00,-7083.33
0,190,55,2.27,283.33,0.00,0.00,-7083.33
0,190,60,2.27,283.33,0.00,0.00,-7083.33
0,190,65,2.27,283.33,0.00,0.00,-7083.33
0,190,70,1.10,137.55,0.00,0.00,-3438.63
0,195,0,2.27,283.33,0.00,0.00,-7083.33
0,195,5,2.27,283.33,0.00,0.00,-7083.33
0,195,10,2.27,283.33,0.00,0.00,-7083.33
0,195,15,2.27,283.33,0.00,0.00,-7083.33
0,195,20,2.27,283.33,0.00,0.00,-7083.33
0,195,25,2.27,283.33,0.00,0.00,-7083.33
0,195,30,2.27,283.33,0.00,0.00,-7083.33
0,195,35,2.27,283.33,0.00,0.00,-7083.33
0,195,40,2.27,283.33,0.00,0.00,-7083.33
0,195,45,2.27,283.33,0.00,0.00,-7083.33
0,195,50,2.27,283.33,0.00,0.00,-7083.33
0,195,55,2.27,283.33,0.00,0.00,-7083.33
0,195,60,2.27,283.33,0.00,0.00,-7083.33
0,195,65,2.27,283.33,0.00,0.00,-7083.33
0,195,70,1.00,124.86,0.00,0.00,-3121.57
0,200,0,2.27,283.33,0.00,0.00,-7083.33
0,200,5,2.27,283.33,0.00,0.00,-7083.33
0,200,10,2.27,283.33,0.00,0.00,-7083.33
0,200,15,2.27,283.33,0.00,0.00,-7083.33
0,200,20,2.27,283.33,0.00,0.00,-7083.33
0,200,25,2.27,283.33,0.00,0.00,-7083.33
0,200,30,2.27,283.33,0.00,0.00,-7083.33
0,200,35,2.27,283.33,0.00,0.00,-7083.33
0,200,40,2.27,283.33,0.00,0.00,-7083.33
0,200,45,2.27,283.33,0.00,0.00,-7083.33
0,200,50,2.27,283.33,0.00,0.00,-7083.33
0,200,55,2.27,283.33,0.00,0.00,-7083.33
0,200,60,2.27,283.33,0.00,0.00,-7083.33
0,200,65,2.27,283.33,0.00,0.00,-7083.33
0,200,70,0.88,109.89,0.00,0.00,-2747.15
0,205,0,2.27,283.33,0.00,0.00,-7083.33
0,205,5,2.27,283.33,0.00,0.00,-7083.33
0,205,10,2.27,283.33,0.00,0.00,-7083.33
0,205,15,2.27,283.33,0.00,0.00,-7083.33
0,205,20,2.27,283.33,0.00,0.00,-7083.33
0,205,25,2.27,283.33,0.00,0.00,-7083.33
0,205,30,2.27,283.33,0.00,0.00,-7083.33
0,205,35,2.27,283.33,0.00,0.00,-7083.33
0,205,40,2.27,283.33,0.00,0.00,-7083.33
0,205,45,2.27,283.33,0.00,0.00,-7083.33
0,205,50,2.27,283.33,0.00,0.00,-7083.33
0,205,55,2.27,283.33,0.00,0.00,-7083.33
0,205,60,2.27,283.33,0.00,0.00,-7083.33
0,205,65,2.27,283.33,0.00,0.00,-7083.33
0,205,70,0.69,85.89,0.00,0.00,-2147.34
0,210,0,2.27,283.33,0.00,0.00,-7083.33
0,210,5,2.27,283.33,0.00,0.00,-7083.33
0,210,10,2.27,283.33,0.00,0.00,-7083.33
0,210,15,2.27,283.33,0.00,0.00,-7083.33
0,210,20,2.27,283.33,0.00,0.00,-7083.33
0,210,25,2.27,283.33,0.00,0.00,-7083.33
0,210,30,2.27,283.33,0.00,0.00,-7083.33
0,210,35,2.27,283.33,0.00,0.00,-7083.33
0,210,40,2.27,283.33,0.00,0.00,-7083.33
0,210,45,2.27,283.33,0.00,0.00,-7083.33
0,210,50,2.27,283.33,0.00,0.00,-7083.33
0,210,55,2.27,283.33,0.00,0.00,-7083.33
0,210,60,2.27,283.33,0.00,0.00,-7083.33
0,210,65,2.27,283.33,0.00,0.00,-7083.33
0,210,70,0.51,63.85,0.00,0.00,-1596.14
0,215,0,2.27,283.33,0.00,0.00,-7083.33
0,215,5,2.27,283.33,0.00,0.00,-7083.33
0,215,10,2.27,283.33,0.00,0.00,-7083.33
0,215,15,2.27,283.33,0.00,0.00,-7083.33
0,215,20,2.27,283.33,0.00,0.00,-7083.33
0,215,25,2.27,283.33,0.00,0.00,-7083.33
0,215,30,2.27,283.33,0.00,0.00,-7083.33
0,215,35,2.27,283.33,0.00,0.00,-7083.33
0,215,40,2.27,283.33,0.00,0.00,-7083.33
0,215,45,2.27,283.33,0.00,0.00,-7083.33
0,215,50,2.27,283.33,0.00,0.00,-7083.33
0,215,55,2.27,283.33,0.00,0.00,-7083.33
0,215,60,2.27,283.33,0.00,0.00,-7083.33
0,215,65,2.27,283.33,0.00,0.00,-7083.33
0,215,70,0.37,46.00,0.00,0.00,-1150.09
0,220,0,2.27,283.33,0.00,0.00,-7083.33
0,220,5,2.27,283.33,0.00,0.00,-7083.33
0,220,10,2.27,283.33,0.00,0.00,-7083.33
0,220,15,2.27,283.33,0.00,0.00,-7083.33
0,220,20,2.27,283.33,0.00,0.00,-7083.33
0,220,25,2.27,283.33,0.00,0.00,-7083.33
0,220,30,2.27,283.33,0.00,0.00,-7083.33
0,220,35,2.27,283.33,0.00,0.00,-7083.33
0,220,40,2.27,283.33,0.00,0.00,-7083.33
0,220,45,2.27,283.33,0.00,0.00,-7083.33
0,220,50,2.27,283.33,0.00,0.00,-7083.33
0,220,55,2.27,283.33,0.00,0.00,-7083.33
0,220,60,2.27,283.33,0.00,0.00,-7083.33
0,220,65,2.27,283.33,0.00,0.00,-7083.33
0,220,70,0.37,46.62,0.00,0.00,-1165.43
0,225,0,2.27,283.33,0.00,0.00,-7083.33
0,225,5,2.27,283.33,0.00,0.00,-7083.33
0,225,10,2.27,283.33,0.00,0.00,-7083.33
0,225,15,2.27,283.33,0.00,0.00,-7083.33
0,225,20,2.27,283.33,0.00,0.00,-7083.33
0,225,25,2.27,283.33,0.00,0.00,-7083.33
0,225,30,2.27,283.33,0.00,0.00,-7083.33
0,225,35,2.27,283.33,0.00,0.00,-7083.33
0,225,40,2.27,283.33,0.00,0.00,-7083.33
0,225,45,2.27,283.33,0.00,0.00,-7083.33
0,225,50,2.27,283.33,0.00,0.00,-7083.33
0,225,55,2.27,283.33,0.00,0.00,-7083.33
0,225,60,2.27,283.33,0.00,0.00,-7083.33
0,225,65,2.27,283.33,0.00,0.00,-7083.33
0,225,70,0.40,50.62,0.00,0.00,-1265.41
0,230,0,2.27,283.33,0.00,0.00,-7083.33
0,230,5,2.27,283.33,0.00,0.00,-7083.33
0,230,10,2.27,283.33,0.00,0.00,-7083.33
0,230,15,2.27,283.33,0.00,0.00,-7083.33
0,230,20,2.27,283.33,0.00,0.00,-7083.33
0,230,25,2.27,283.33,0.00,0.00,-7083.33
0,230,30,2.27,283.33,0.00,0.00,-7083.33
0,230,35,2.27,283.33,0.00,0.00,-7083.33
0,230,40,2.27,283.33,0.00,0.00,-7083.33
0,230,45,2.27,283.33,0.00,0.00,-7083.33
0,230,50,2.27,283.33,0.00,0.00,-7083.33
0,230,55,2.27,283.33,0.00,0.00,-7083.33
0,230,60,2.27,283.33,0.00,0.00,-7083.33
0,230,65,2.27,283.33,0.00,0.00,-7083.33
0,230,70,0.44,54.90,0.00,0.00,-1372.43
0,235,0,2.27,283.33,0.00,0.00,-7083.33
0,235,5,2.27,283.33,0.00,0.00,-7083.33
0,235,10,2.27,283.33,0.00,0.00,-7083.33
0,235,15,2.27,283.33,0.00,0.00,-7083.33
0,235,20,2.27,283.33,0.00,0.00,-7083.33
0,235,25,2.27,283.33,0.00,0.00,-7083.33
0,235,30,2.27,283.33,0.00,0.00,-7083.33
0,235,35,2.27,283.33,0.00,0.00,-7083.33
0,235,40,2.27,283.33,0.00,0.00,-7083.33
0,235,45,2.27,283.33,0.00,0.00,-7083.33
0,235,50,2.27,283.33,0.00,0.00,-7083.33
0,235,55,2.27,283.33,0.00,0.00,-7083.33
0,235,60,2.27,283.33,0.00,0.00,-7083.33
0,235,65,2.27,283.33,0.00,0.00,-7083.33
0,235,70,0.48,59.57,0.00,0.00,-1489.26
0,240,0,2.27,283.33,0.00,0.00,-7083.33
0,240,5,2.27,283.33,0.00,0.00,-7083.33
0,240,10,2.27,283.33,0.00,0.00,-7083.33
0,240,15,2.27,283.33,0.00,0.00,-7083.33
0,240,20,2.27,283.33,0.00,0.00,-7083.33
0,240,25,2.27,283.33,0.00,0.00,-7083.33
0,240,30,2.27,283.33,0.00,0.00,-7083.33
0,240,35,2.27,283.33,0.00,0.00,-7083.33
0,240,40,2.27,283.33,0.00,0.00,-7083.33
0,240,45,2.27,283.33,0.00,0.00,-7083.33
0,240,50,2.27,283.33,0.00,0.00,-7083.33
0,240,55,2.27,283.33,0.00,0.00,-7083.33
0,240,60,2.27,283.33,0.00,0.00,-7083.33
0,240,65,2.27,283.33,0.00,0.00,-7083.33
0,240,70,0.47,59.37,0.00,0.00,-1484.13
0,245,0,2.27,283.33,0.00,0.00,-7083.33
0,245,5,2.27,283.33,0.00,0.00,-7083.33
0,245,10,2.27,283.33,0.00,0.00,-7083.33
0,245,15,2.27,283.33,0.00,0.00,-7083.33
0,245,20,2.27,283.33,0.00,0.00,-7083.33
0,245,25,2.27,283.33,0.00,0.00,-7083.33
0,245,30,2.27,283.33,0.00,0.00,-7083.33
0,245,35,2.27,283.33,0.00,0.00,-7083.33
0,245,40,2.27,283.33,0.00,0.00,-7083.33
0,245,45,2.27,283.33,0.00,0.00,-7083.33
0,245,50,2.27,283.33,0.00,0.00,-7083.33
0,245,55,2.27,283.33,0.00,0.00,-7083.33
0,245,60,2.27,283.33,0.00,0.00,-7083.33
0,245,65,2.27,283.33,0.00,0.00,-7083.33
0,245,70,0.41,51.83,0.00,0.00,-1295.86
0,250,0,2.27,283.33,0.00,0.00,-7083.33
0,250,5,2.27,283.33,0.00,0.00,-7083.33
0,250,10,2.27,283.33,0.00,0.00,-7083.33
0,250,15,2.27,283.33,0.00,0.00,-7083.33
0,250,20,2.27,283.33,0.00,0.00,-7083.33
0,250,25,2.27,283.33,0.00,0.00,-7083.33
0,250,30,2.27,283.33,0.00,0.00,-7083.33
0,250,35,2.27,283.33,0.00,0.00,-7083.33
0,250,40,2.27,283.33,0.00,0.00,-7083.33
0,250,45,2.27,283.33,0.00,0.00,-7083.33
0,250,50,2.27,283.33,0.00,0.00,-7083.33
0,250,55,2.27,283.33,0.00,0.00,-7083.33
0,250,60,2.27,283.33,0.00,0.00,-7083.33
0,250,65,2.27,283.33,0.00,0.00,-7083.33
0,250,70,0.34,42.80,0.00,0.00,-1070.10
0,255,0,2.27,283.33,0.00,0.00,-7083.33
0,255,5,2.27,283.33,0.00,0.00,-7083.33
0,255,10,2.27,283.33,0.00,0.00,-7083.33
0,255,15,2.27,283.33,0.00,0.00,-7083.33
0,255,20,2.27,283.33,0.00,0.00,-7083.33
0,255,25,2.27,283.33,0.00,0.00,-7083.33
0,255,30,2.27,283.33,0.00,0.00,-7083.33
0,255,35,2.27,283.33,0.00,0.00,-7083.33
0,255,40,2.27,283.33,0.00,0.00,-7083.33
0,255,45,2.27,283.33,0.00,0.00,-7083.33
0,255,50,2.27,283.33,0.00,0.00,-7083.33
0,255,55,2.27,283.33,0.00,0.00,-7083.33
0,255,60,2.27,283.33,0.00,0.00,-7083.33
0,255,65,2.27,283.33,0.00,0.00,-7083.33
0,255,70,0.28,35.17,0.00,0.00,-879.15
0,260,0,2.27,283.33,0.00,0.00,-7083.33
0,260,5,2.27,283.33,0.00,0.00,-7083.33
0,260,10,2.27,283.33,0.00,0.00,-7083.33
0,260,15,2.27,283.33,0.00,0.00,-7083.33
0,260,20,2.27,283.33,0.00,0.00,-7083.33
0,260,25,2.27,283.33,0.00,0.00,-7083.33
0,260,30,2.27,283.33,0.00,0.00,-7083.33
0,260,35,2.27,283.33,0.00,0.00,-7083.33
0,260,40,2.27,283.33,0.00,0.00,-7083.33
0,260,45,2.27,283.33,0.00,0.00,-7083.33
0,260,50,2.27,283.33,0.00,0.00,-7083.33
0,260,55,2.27,283.33,0.00,0.00,-7083.33
0,260,60,2.27,283.33,0.00,0.00,-7083.33
0,260,65,2.27,283.33,0.00,0.00,-7083.33
0,260,70,0.32,39.99,0.00,0.00,-999.65
0,265,0,2.27,283.33,0.00,0.00,-7083.33
0,265,5,2.27,283.33,0.00,0.00,-7083.33
0,265,10,2.27,283.33,0.00,0.00,-7083.33
0,265,15,2.27,283.33,0.00,0.00,-7083.33
0,265,20,2.27,283.33,0.00,0.00,-7083.33
0,265,25,2.27,283.33,0.00,0.00,-7083.33
0,265,30,2.27,283.33,0.00,0.00,-7083.33
0,265,35,2.27,283.33,0.00,0.00,-7083.33
0,265,40,2.27,283.33,0.00,0.00,-7083.33
0,265,45,2.27,283.33,0.00,0.00,-7083.33
0,265,50,2.27,283.33,0.00,0.00,-7083.33
0,265,55,2.27,283.33,0.00,0.00,-7083.33
0,265,60,2.27,283.33,0.00,0.00,-7083.33
0,265,65,2.27,283.33,0.00,0.00,-7083.33
0,265,70,0.43,53.66,0.00,0.00,-1341.46
0,270,0,2.27,283.33,0.00,0.00,-7083.33
0,270,5,2.27,283.33,0.00,0.00,-7083.33
0,270,10,2.27,283.33,0.00,0.00,-7083.33
0,270,15,2.27,283.33,0.00,0.00,-7083.33
0,270,20,2.27,283.33,0.00,0.00,-7083.33
0,270,25,2.27,283.33,0.00,0.00,-7083.33
0,270,30,2.27,283.33,0.00,0.00,-7083.33
0,270,35,2.27,283.33,0.00,0.00,-7083.33
0,270,40,2.27,283.33,0.00,0.00,-7083.33
0,270,45,2.27,283.33,0.00,0.00,-7083.33
0,270,50,2.27,283.33,0.00,0.00,-7083.33
0,270,55,2.27,283.33,0.00,0.00,-7083.33
0,270,60,2.27,283.33,0.00,0.00,-7083.33
0,270,65,2.27,283.33,0.00,0.00,-7083.33
0,270,70,0.40,50.41,0.00,0.00,-1260.26
0,275,0,2.27,283.33,0.00,0.00,-7083.33
0,275,5,2.27,283.33,0.00,0.00,-7083.33
0,275,10,2.27,283.33,0.00,0.00,-7083.33
0,275,15,2.27,283.33,0.00,0.00,-7083.33
0,275,20,2.27,283.33,0.00,0.00,-7083.33
0,275,25,2.27,283.33,0.00,0.00,-7083.33
0,275,30,2.27,283.33,0.00,0.00,-7083.33
0,275,35,2.27,283.33,0.00,0.00,-7083.33
0,275,40,2.27,283.33,0.00,0.00,-7083.33
0,275,45,2.27,283.33,0.00,0.00,-7083.33
0,275,50,2.27,283.33,0.00,0.00,-7083.33
0,275,55,2.27,283.33,0.00,0.00,-7083.33
0,275,60,2.27,283.33,0.00,0.00,-7083.33
0,275,65,2.27,283.33,0.00,0.00,-7083.33
0,275,70,0.31,39.03,0.00,0.00,-975.73
0,280,0,2.27,283.33,0.00,0.00,-7083.33
0,280,5,2.27,283.33,0.00,0.00,-7083.33
0,280,10,2.27,283.33,0.00,0.00,-7083.33
0,280,15,2.27,283.33,0.00,0.00,-7083.33
0,280,20,2.27,283.33,0.00,0.00,-7083.33
0,280,25,2.27,283.33,0.00,0.00,-7083.33
0,280,30,2.27,283.33,0.00,0.00,-7083.33
0,280,35,2.27,283.33,0.00,0.00,-7083.33
0,280,40,2.27,283.33,0.00,0.00,-7083.33
0,280,45,2.27,283.33,0.00,0.00,-7083.33
0,280,50,2.27,283.33,0.00,0.00,-7083.33
0,280,55,2.27,283.33,0.00,0.00,-7083.33
0,280,60,2.27,283.33,0.00,0.00,-7083.33
0,280,65,2.27,283.33,0.00,0.00,-7083.33
0,280,70,0.14,17.85,0.00,0.00,-446.36
0,285,0,2.27,283.33,0.00,0.00,-7083.33
0,285,5,2.27,283.33,0.00,0.00,-7083.33
0,285,10,2.27,283.33,0.00,0.00,-7083.33
0,285,15,2.27,283.33,0.00,0.00,-7083.33
0,285,20,2.27,283.33,0.00,0.00,-7083.33
0,285,25,2.27,283.33,0.00,0.00,-7083.33
0,285,30,2.27,283.33,0.00,0.00,-7083.33
0,285,35,2.27,283.33,0.00,0.00,-7083.33
0,285,40,2.27,283.33,0.00,0.00,-7083.33
0,285,45,2.27,283.33,0.00,0.00,-7083.33
0,285,50,2.27,283.33,0.00,0.00,-7083.33
0,285,55,2.27,283.33,0.00,0.00,-7083.33
0,285,60,2.27,283.33,0.00,0.00,-7083.33
0,285,65,2.27,283.33,0.00,0.00,-7083.33
0,285,70,0.14,17.31,0.00,0.00,-432.83
0,290,0,2.27,283.33,0.00,0.00,-7083.33
0,290,5,2.27,283.33,0.00,0.00,-7083.33
0,290,10,2.27,283.33,0.00,0.00,-7083.33
0,290,15,2.27,283.33,0.00,0.00,-7083.33
0,290,20,2.27,283.33,0.00,0.00,-7083.33
0,290,25,2.27,283.33,0.00,0.00,-7083.33
0,290,30,2.27,283.33,0.00,0.00,-7083.33
0,290,35,2.27,283.33,0.00,0.00,-7083.33
0,290,40,2.27,283.33,0.00,0.00,-7083.33
0,290,45,2.27,283.33,0.00,0.00,-7083.33
0,290,50,2.27,283.33,0.00,0.00,-7083.33
0,290,55,2.27,283.33,0.00,0.00,-7083.33
0,290,60,2.27,283.33,0.00,0.00,-7083.33
0,290,65,2.27,283.33,0.00,0.00,-7083.33
0,290,70,0.18,22.06,0.00,0.00,-551.44
0,295,0,2.27,283.33,0.00,0.00,-7083.33
0,295,5,2.27,283.33,0.00,0.00,-7083.33
0,295,10,2.27,283.33,0.00,0.00,-7083.33
0,295,15,2.27,283.33,0.00,0.00,-7083.33
0,295,20,2.27,283.33,0.00,0.00,-7083.33
0,295,25,2.27,283.33,0.00,0.00,-7083.33
0,295,30,2.27,283.33,0.00,0.00,-7083.33
0,295,35,2.27,283.33,0.00,0.00,-7083.33
0,295,40,2.27,283.33,0.00,0.00,-7083.33
0,295,45,2.27,283.33,0.00,0.00,-7083.33
0,295,50,2.27,283.33,0.00,0.00,-7083.33
0,295,55,2.27,283.33,0.00,0.00,-7083.33
0,295,60,2.27,283.33,0.00,0.00,-7083.33
0,295,65,2.27,283.33,0.00,0.00,-7083.33
0,295,70,0.17,21.30,0.00,0.00,-532.38
5,0,0,2.27,283.33,0.00,0.00,-7083.33
5,0,5,2.27,283.33,0.00,0.00,-7083.33
5,0,10,2.27,283.33,0.00,0.00,-7083.33
5,0,15,2.27,283.33,0.00,0.00,-7083.33
5,0,20,2.27,283.33,0.00,0.00,-7083.33
5,0,25,2.27,283.33,0.00,0.00,-7083.33
5,0,30,2.27,283.33,0.00,0.00,-7083.33
5,0,35,2.27,283.33,0.00,0.00,-7083.33
5,0,40,2.27,283.33,0.00,0.00,-7083.33
5,0,45,2.27,283.33,0.00,0.00,-7083.33
5,0,50,2.27,283.33,0.00,0.00,-7083.33
5,0,55,2.27,283.33,0.00,0.00,-7083.33
5,0,60,2.27,283.33,0.00,0.00,-7083.33
5,0,65,1.96,244.50,0.00,0.00,-6112.41
5,5,0,2.27,283.33,0.00,0.00,-7083.33
5,5,5,2.27,283.33,0.00,0.00,-7083.33
5,5,10,2.27,283.33,0.00,0.00,-7083.33
5,5,15,2.27,283.33,0.00,0.00,-7083.33
5,5,20,2.27,283.33,0.00,0.00,-7083.33
5,5,25,2.27,283.33,0.00,0.00,-7083.33
5,5,30,2.27,283.33,0.00,0.00,-7083.33
5,5,35,2.27,283.33,0.00,0.00,-7083.33
5,5,40,2.27,283.33,0.00,0.00,-7083.33
5,5,45,2.27,283.33,0.00,0.00,-7083.33
5,5,50,2.27,283.33,0.00,0.00,-7083.33
5,5,55,2.27,283.33,0.00,0.00,-7083.33
5,5,60,2.27,283.33,0.00,0.00,-7083.33
5,5,65,2.07,258.69,0.00,0.00,-6467.32
5,10,0,2.27,283.33,0.00,0.00,-7083.33
5,10,5,2.27,283.33,0.00,0.00,-7083.33
5,10,10,2.27,283.33,0.00,0.00,-7083.33
5,10,15,2.27,283.33,0.00,0.00,-7083.33
5,10,20,2.27,283.33,0.00,0.00,-7083.33
5,10,25,2.27,283.33,0.00,0.00,-7083.33
5,10,30,2.27,283.33,0.00,0.00,-7083.33
5,10,35,2.27,283.33,0.00,0.00,-7083.33
5,10,40,2.27,283.33,0.00,0.00,-7083.33
5,10,45,2.27,283.33,0.00,0.00,-7083.33
5,10,50,2.27,283.33,0.00,0.00,-7083.33
5,10,55,2.27,283.33,0.00,0.00,-7083.33
5,10,60,2.27,283.33,0.00,0.00,-7083.33
5,10,65,2.18,272.82,0.00,0.00,-6820.48
5,15,0,2.27,283.33,0.00,0.00,-7083.33
5,15,5,2.27,283.33,0.00,0.00,-7083.33
5,15,10,2.27,283.33,0.00,0.00,-7083.33
5,15,15,2.27,283.33,0.00,0.00,-7083.33
5,15,20,2.27,283.33,0.00,0.00,-7083.33
5,15,25,2.27,283.33,0.00,0.00,-7083.33
5,15,30,2.27,283.33,0.00,0.00,-7083.33
5,15,35,2.27,283.33,0.00,0.00,-7083.33
5,15,40,2.27,283.33,0.00,0.00,-7083.33
5,15,45,2.27,283.33,0.00,0.00,-7083.33
5,15,50,2.27,283.33,0.00,0.00,-7083.33
5,15,55,2.27,283.33,0.00,0.00,-7083.33
5,15,60,2.27,283.33,0.00,0.00,-7083.33
5,15,65,2.25,280.96,0.00,0.00,-7024.09
5,15,70,0.02,2.72,0.00,0.00,-68.09
5,20,0,2.27,283.33,0.00,0.00,-7083.33
5,20,5,2.27,283.33,0.00,0.00,-7083.33
5,20,10,2.27,283.33,0.00,0.00,-7083.33
5,20,15,2.27,283.33,0.00,0.00,-7083.33
5,20,20,2.27,283.33,0.00,0.00,-7083.33
5,20,25,2.27,283.33,0.00,0.00,-7083.33
5,20,30,2.27,283.33,0.00,0.00,-7083.33
5,20,35,2.27,283.33,0.00,0.00,-7083.33
5,20,40,2.27,283.33,0.00,0.00,-7083.33
5,20,45,2.27,283.33,0.00,0.00,-7083.33
5,20,50,2.27,283.33,0.00,0.00,-7083.33
5,20,55,2.27,283.33,0.00,0.00,-7083.33
5,20,60,2.27,283.33,0.00,0.00,-7083.33
5,20,65,2.26,282.94,0.00,0.00,-7073.42
5,20,70,0.06,7.22,0.00,0.00,-180.60
5,25,0,2.27,283.33,0.00,0.00,-7083.33
5,25,5,2.27,283.33,0.00,0.00,-7083.33
5,25,10,2.27,283.33,0.00,0.00,-7083.33
5,25,15,2.27,283.33,0.00,0.00,-7083.33
5,25,20,2.27,283.33,0.00,0.00,-7083.33
5,25,25,2.27,283.33,0.00,0.00,-7083.33
5,25,30,2.27,283.33,0.00,0.00,-7083.33
5,25,35,2.27,283.33,0.00,0.00,-7083.33
5,25,40,2.27,283.33,0.00,0.00,-7083.33
5,25,45,2.27,283.33,0.00,0.00,-7083.33
5,25,50,2.27,283.33,0.00,0.00,-7083.33
5,25,55,2.27,283.33,0.00,0.00,-7083.33
5,25,60,2.27,283.33,0.00,0.00,-7083.33
5,25,65,2.27,283.33,0.00,0.00,-7083.33
5,25,70,0.09,11.06,0.00,0.00,-276.38
5,30,0,2.27,283.33,0.00,0.00,-7083.33
5,30,5,2.27,283.33,0.00,0.00,-7083.33
5,30,10,2.27,283.33,0.00,0.00,-7083.33
5,30,15,2.27,283.33,0.00,0.00,-7083.33
5,30,20,2.27,283.33,0.00,0.00,-7083.33
5,30,25,2.27,283.33,0.00,0.00,-7083.33
5,30,30,2.27,283.33,0.00,0.00,-7083.33
5,30,35,2.27,283.33,0.00,0.00,-7083.33
5,30,40,2.27,283.33,0.00,0.00,-7083.33
5,30,45,2.27,283.33,0.00,0.00,-7083.33
5,30,50,2.27,283.33,0.00,0.00,-7083.33
5,30,55,2.27,283.33,0.00,0.00,-7083.33
5,30,60,2.27,283.33,0.00,0.00,-7083.33
5,30,65,2.26,282.78,0.00,0.00,-7069.47
5,30,70,0.04,5.28,0.00,0.00,-132.04
5,35,0,2.27,283.33,0.00,0.00,-7083.33
5,35,5,2.27,283.33,0.00,0.00,-7083.33
5,35,10,2.27,283.33,0.00,0.00,-7083.33
5,35,15,2.27,283.33,0.00,0.00,-7083.33
